runtime,votes_imdb,adjusted_budget,year,spring,summer,fall,winter,score_imdb,rating,crime,drama,romance,animation,comedy,family,mystery,sci-fi,thriller,adventure,fantasy,action,biography,horror,history,war,music,sport,short,western,musical,documentary,film-noir,adult,adjusted_gross
106,75238,898649,2006,0,0,1,0,7.2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463572
100,27180,25675694,2006,0,0,1,0,5.9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22861085
83,99473,57770312,2006,1,0,0,0,5.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116452908
108,152336,12837847,2006,0,0,1,0,6.2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103009248
106,108341,66756806,2006,0,1,0,0,5.8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152389451
122,20590,15405417,2006,0,0,1,0,6.2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015798
129,70654,80878437,2006,0,0,1,0,6.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90222969
102,174575,30810833,2006,0,0,0,1,7.2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,90212763
120,52356,51351389,2006,1,0,0,0,7.3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104772964
88,48536,1283785,2006,0,0,0,1,7.4,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572780
110,14841,16689201,2006,0,0,1,0,7.1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1478060
98,86466,205405556,2006,0,1,0,0,5.6,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77893403
115,25950,23108125,2006,0,0,0,1,6.7,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,537002
135,106291,115540625,2006,0,0,1,0,7.1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43138217
83,136214,102702778,2006,0,1,0,0,6.8,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199011460
95,6494,19256771,2006,0,0,1,0,6.2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26959668
86,71052,109121701,2006,0,0,1,0,6.2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109256831
123,6072,25675694,2006,0,0,1,0,6.3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17197530
85,92380,191283924,2006,0,0,0,1,6.6,2,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83016802
140,37329,77027083,2006,0,0,1,0,6.6,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,16805551
92,67309,19256771,2006,0,0,0,1,7.4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22479222
102,116840,66756806,2006,1,0,0,0,6.6,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47365418
108,257969,141216319,2006,0,0,0,1,6.4,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322054431
88,21023,8344601,2006,1,0,0,0,5.8,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17162195
122,13848,21567583,2006,1,0,0,0,6.5,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,286543
100,16115,44932465,2006,0,0,1,0,4.3,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15391716
92,69721,41081111,2006,0,1,0,0,5.7,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102956958
96,56128,38513542,2006,0,1,0,0,5.1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28924049
118,37118,0,2006,0,0,0,1,7.2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,54750143
91,79512,96283854,2006,0,1,0,0,6.6,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94564879
111,13291,128378,2006,0,0,1,0,6.7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13066786
118,511652,0,2006,0,0,0,1,8.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48314744
88,25132,38513542,2006,1,0,0,0,7.0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3858550
99,19204,8986493,2006,1,0,0,0,6.4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2150649
97,62338,64189236,2006,1,0,0,0,5.6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113891208
151,567704,288851562,2006,0,1,0,0,7.3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,543446372
114,21699,0,2006,0,0,0,1,6.3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290896
126,275630,192567708,2006,0,1,0,0,6.9,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,172065411
104,53683,19256771,2006,1,0,0,0,6.8,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12853248
100,22445,12837847,2006,0,1,0,0,7.3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5084319
120,65342,16689201,2006,0,1,0,0,7.3,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6289618
125,29604,16689201,2006,1,0,0,0,7.1,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1506705
90,51679,0,2006,0,1,0,0,7.7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131402
105,51779,64189236,2006,1,0,0,0,5.8,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62586032
84,23111,10270278,2006,0,1,0,0,5.1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19298879
130,60034,89864931,2006,0,0,0,1,6.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,132699635
117,76333,44932465,2006,0,0,0,1,6.9,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9576135
121,81978,0,2006,0,0,0,1,7.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16560652
108,140305,93074392,2006,0,0,1,0,6.6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190274069
118,22722,38513542,2006,1,0,0,0,6.7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44601334
97,20196,0,2006,0,0,0,1,4.8,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521102
154,249656,268311007,2006,0,1,0,0,6.1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256861177
105,8872,0,2006,1,0,0,0,6.0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27178445
110,275930,34662187,2006,1,0,0,0,7.8,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28879336
87,13503,64189236,2006,1,0,0,0,6.6,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74922652
100,38097,57770312,2006,0,0,0,1,7.0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8430323
84,24641,1925677,2006,1,0,0,0,5.7,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225023
87,39969,26959479,2006,0,1,0,0,4.8,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,617260
113,196901,48783819,2006,0,0,0,1,7.6,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52199909
104,97712,15405417,2006,0,0,1,0,6.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83867244
88,208393,15405417,2006,0,0,1,0,7.0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35738523
93,110788,29527049,2006,0,0,1,0,6.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46631561
111,87699,19256771,2006,1,0,0,0,7.6,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40417972
97,119342,6418924,2006,0,1,0,0,7.4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000921
107,263834,89864931,2006,0,1,0,0,6.4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176335063
136,96259,33378403,2006,1,0,0,0,7.6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7013340
80,42905,42364896,2006,1,0,0,0,5.6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76826497
106,169745,64189236,2006,0,0,0,1,6.7,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,80004020
101,381001,10270278,2006,0,0,1,0,7.8,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76887277
104,20587,16689201,2006,1,0,0,0,6.3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14126309
88,31986,64189236,2006,0,1,0,0,5.9,2,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36128956
93,90830,0,2006,0,0,0,1,6.8,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10699800
83,52303,25675694,2006,1,0,0,0,2.7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62325728
100,20301,102702778,2006,1,0,0,0,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47993067
85,26907,11554062,2006,1,0,0,0,5.1,3,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29638070
115,29068,25675694,2006,0,0,1,0,6.2,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47920333
99,11116,0,2006,1,0,0,0,6.8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14723172
126,258182,96283854,2006,0,0,0,1,7.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82211797
109,125910,21824340,2006,0,0,0,1,6.7,4,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45943685
108,144200,128378472,2006,0,0,0,1,6.5,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,254189782
131,50115,83446007,2006,0,0,0,1,7.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55902873
93,17377,0,2006,0,0,0,1,4.9,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45052588
87,37253,19256771,2006,1,0,0,0,5.1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61442212
105,125579,25675694,2006,1,0,0,0,6.4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43316351
123,85914,51351389,2006,0,0,1,0,6.4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20492376
96,33173,0,2006,0,0,1,0,6.5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176162
100,23014,0,2006,0,0,1,0,7.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664755
100,94464,11168927,2006,0,1,0,0,7.1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7062891
92,19040,0,2006,1,0,0,0,6.7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278375
107,9376,7702708,2006,1,0,0,0,5.1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81286681
145,33669,21824340,2006,0,0,0,1,5.5,4,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353529
122,38668,26503943,2005,0,0,1,0,6.2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30468110
106,19828,1325197,2005,0,0,1,0,7.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549794
135,5569,21203154,2005,0,1,0,0,6.7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2213041
88,23229,59633871,2005,0,0,0,1,5.4,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70782572
96,19354,5300789,2005,0,0,1,0,6.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760762
101,43523,13251971,2005,0,0,0,1,5.5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74723571
125,152251,95414194,2005,0,0,0,1,7.0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,83034493
121,35479,19877957,2005,1,0,0,0,7.4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6662672
120,28341,25576305,2005,0,0,1,0,6.5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88063
94,25853,3975591,2005,1,0,0,0,7.3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859777
94,79505,3975591,2005,0,0,1,0,6.8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21368198
90,41497,19877957,2005,1,0,0,0,6.1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42044523
110,66598,66259857,2005,0,0,1,0,5.8,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24915341
101,58727,79511828,2005,1,0,0,0,4.4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35613258
119,295346,53007885,2005,0,1,0,0,7.0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277305346
103,89513,59633871,2005,0,1,0,0,7.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32517185
100,7539,4638190,2005,0,1,0,0,6.4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142448
102,71722,29154337,2005,0,0,1,0,6.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16542138
132,867117,71560645,2005,1,0,0,0,8.2,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93441021
99,59341,1325197,2005,0,0,0,1,6.3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21452530
87,167685,42406308,2005,0,0,1,0,6.3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57110505
101,74238,86137814,2005,0,0,0,1,6.1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38773769
116,357995,174926022,2005,0,1,0,0,6.5,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310467653
127,46465,33129928,2005,1,0,0,0,7.8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6795775
116,23393,29154337,2005,0,1,0,0,7.8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1397236
76,17195,46381900,2005,0,0,1,0,5.6,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25812330
103,37575,1325197,2005,1,0,0,0,7.4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11947054
97,6464,1325197,2005,0,0,1,0,5.4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59830
136,198923,37105520,2005,0,0,0,1,7.9,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,158386769
87,8454,0,2005,0,0,1,0,4.7,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282950136
103,14000,26503943,2005,1,0,0,0,7.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14622803
100,19715,11926774,2005,1,0,0,0,6.9,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24863339
96,88269,0,2005,0,0,0,1,6.2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43227494
124,178918,19877957,2005,0,0,0,1,7.7,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30680340
119,255155,53007885,2005,0,0,1,0,7.9,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33811765
100,2382,3312993,2005,0,0,0,1,6.6,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,462669
93,6165,0,2005,0,1,0,0,5.6,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,491154
106,21851,0,2005,0,0,0,1,6.4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13629020
105,5119,9938978,2005,1,0,0,0,4.0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,190318
124,690034,53007885,2005,1,0,0,0,8.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98202170
100,66438,46381900,2005,0,1,0,0,6.2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84742136
94,44519,111316559,2005,1,0,0,0,2.2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22552764
140,570398,149747276,2005,0,1,0,0,7.6,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,503933478
86,294387,99389785,2005,0,1,0,0,6.9,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256552229
99,65389,66259857,2005,0,0,1,0,6.9,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806335
121,47130,178901613,2005,0,1,0,0,5.0,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42561020
97,7228,4638190,2005,0,1,0,0,6.1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746663
87,12473,0,2005,0,0,1,0,4.9,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633537
80,4076,21203154,2005,0,0,1,0,4.1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4111490
128,114811,66259857,2005,0,0,0,1,7.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67352641
98,8649,5035749,2005,1,0,0,0,5.2,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,274145
107,46416,33129928,2005,0,1,0,0,7.1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14939632
122,261701,66259857,2005,0,0,1,0,7.6,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32003023
93,201006,5300789,2005,0,0,1,0,6.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115345112
124,81514,172275627,2005,1,0,0,0,6.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91003838
98,27405,39755914,2005,0,1,0,0,5.9,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58169347
97,55077,33129928,2005,0,0,0,1,6.6,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62475239
120,379073,159023656,2005,0,1,0,0,6.5,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,246932303
126,34660,46381900,2005,0,0,1,0,7.3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24301097
130,27113,0,2005,0,0,1,0,6.9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756835
90,20477,0,2005,0,0,0,1,7.5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1931929
100,9036,3312993,2005,0,1,0,0,6.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405245
129,209548,37105520,2005,0,0,0,1,7.8,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1917075
105,36623,0,2005,0,0,1,0,6.2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30250478
101,20947,5300789,2005,1,0,0,0,6.9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1148945
97,43996,92763799,2005,0,0,0,1,5.5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56983824
102,13521,39755914,2005,0,0,0,1,5.2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65958403
86,11109,43864025,2005,0,1,0,0,5.1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22275257
85,99003,34455125,2005,0,0,1,0,6.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76718051
135,43683,53007885,2005,0,0,0,1,7.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38533482
145,124833,112641756,2005,0,0,0,1,7.4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76186256
111,78882,0,2005,0,0,0,1,6.5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112295
91,111639,99389785,2005,1,0,0,0,6.3,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169890288
91,32369,2650394,2005,0,0,1,0,7.3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148568
112,5848,0,2005,0,0,1,0,6.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23033074
105,10438,0,2005,0,0,0,1,6.3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101288
92,20156,0,2005,1,0,0,0,6.6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26982
92,198616,8613781,2005,1,0,0,0,7.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32856287
116,334507,34455125,2005,0,0,1,0,7.1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145041815
100,24927,33129928,2005,0,1,0,0,5.5,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21912141
129,77748,99389785,2005,0,0,1,0,5.9,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,61573990
113,139788,108666165,2005,0,1,0,0,6.4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,209539455
83,22713,43731505,2005,0,0,1,0,5.5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11039846
96,41498,13251971,2005,0,0,0,1,6.8,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16690458
135,74644,39755914,2005,0,0,0,1,6.7,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16846029
100,9362,0,2005,0,1,0,0,6.6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1875263
103,188313,19877957,2005,0,0,0,1,7.6,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623813
